Date,Open,High,Low,Close,Adj.Close,Volume,OilPrice,deaths,DPRIME,TOTALSA,GoogleTrend,new_cases,new_deaths
2020-01-02,-1.26239399861971,-1.2790027103514898,-1.24522807702937,-1.2569288471231699,-1.2569288471231699,-0.49222145120362604,2.07467280663811,-0.27056518933476803,1.75561984519057,1.1462680089485,-1.17621207410485,-1.1215087841320002,-1.06511879515547
2020-01-03,-1.23711805753783,-1.2430059935051498,-1.22045825391995,-1.23674251061446,-1.23674251061446,0.45815533554001703,2.23643631464772,-0.27056518933476803,1.75561984519057,1.1462680089485,-1.0075668122418102,-1.1215087841320002,-1.06511879515547
2020-01-06,-1.2371654183916398,-1.24677565760802,-1.21544242988118,-1.2232374133666102,-1.2232374133666102,-0.42296924282733395,2.32966946951041,-0.27056518933476803,1.75561984519057,1.1462680089485,-1.4572875105432501,-1.1215087841320002,-1.06511879515547
2020-01-07,-1.20410131032997,-1.21576907018424,-1.19368539732401,-1.19549898150006,-1.19549898150006,0.47009497406187395,2.2093429192175402,-0.27056518933476803,1.75561984519057,1.1462680089485,-1.17621207410485,-1.1215087841320002,-1.06511879515547
2020-01-08,-1.1846704142334,-1.1742724459556002,-1.16946921477431,-1.1589576430833601,-1.1589576430833601,1.99853005132608,2.09539128549648,-0.27056518933476803,1.75561984519057,1.1462680089485,-1.0075668122418102,-1.1215087841320002,-1.06511879515547
2020-01-09,-1.14770430419352,-1.17379348919262,-1.1619129286281002,-1.17605671481402,-1.17605671481402,1.68691240075418,2.03722017177874,-0.27056518933476803,1.75561984519057,1.1462680089485,-1.11999698681717,-1.1215087841320002,-1.06511879515547
2020-01-10,-1.1718902189537,-1.19520613327794,-1.1605612470350701,-1.18110727486567,-1.18110727486567,-0.0972222516880602,2.05236059863678,-0.27056518933476803,1.75561984519057,1.1462680089485,-1.28864224868021,-1.1215087841320002,-1.06511879515547
2020-01-13,-1.15339140594455,-1.13234325125134,-1.1307592576663101,-1.1071538685948998,-1.1071538685948998,1.4653145537481298,1.84278521633861,-0.27056518933476803,1.75561984519057,1.1462680089485,-1.0075668122418102,-1.1215087841320002,-1.06511879515547
2020-01-14,-1.07320338262729,-1.09869482378802,-1.0771808681759,-1.08647668649817,-1.08647668649817,1.7509669479592698,1.86748801805437,-0.27056518933476803,1.75561984519057,1.1462680089485,-0.895136637666446,-1.1215087841320002,-1.06511879515547
2020-01-15,-1.09610968547322,-1.1134797364277098,-1.09038819159908,-1.11722333171075,-1.11722333171075,0.41093844459016293,1.77505172776316,-0.27056518933476803,1.75561984519057,1.1462680089485,-1.06378189952949,-1.1215087841320002,-1.06511879515547
2020-01-16,-1.1529964451752501,-1.14960003932093,-1.1304824414577501,-1.12515538216395,-1.12515538216395,0.9143278953586871,1.88183158034093,-0.27056518933476803,1.75561984519057,1.1462680089485,-1.11999698681717,-1.1215087841320002,-1.06511879515547
2020-01-17,-1.13110111014772,-1.1477306449040199,-1.1125849333008,-1.1298892852626599,-1.1298892852626599,-0.0200525417050927,1.8356134351953302,-0.27056518933476803,1.75561984519057,1.1462680089485,-1.28864224868021,-1.1215087841320002,-1.06511879515547
2020-01-21,-1.09533560880999,-1.0968872571553,-1.07146478772109,-1.0717841553626801,-1.0717841553626801,0.461036522442009,1.88183158034093,2.5896953836327796,1.75561984519057,1.1462680089485,-1.23242716139253,-1.12147440258771,-1.06511879515547
2020-01-22,-1.02955492941223,-1.0259444400418398,-1.0214854323577,-1.03638278514301,-1.03638278514301,2.02442615920119,1.80453571690777,-0.27056518933476803,1.75561984519057,1.1462680089485,-0.838921550378766,-1.1215087841320002,-1.06511879515547
2020-01-23,-1.04162420636542,-1.04525596683792,-1.02718523573282,-1.0322030257747499,-1.0322030257747499,0.673956234499256,1.6810217083289998,-0.27056518933476803,1.75561984519057,1.1462680089485,-1.0075668122418102,-1.1215087841320002,-1.06511879515547
2020-01-24,-1.03154540436179,-1.05783162536291,-1.02936750437591,-1.04388741481024,-1.04388741481024,0.0634442547146503,1.61328821975354,-0.27056518933476803,1.75561984519057,1.1462680089485,-1.23242716139253,-1.1215087841320002,-1.06511879515547
2020-01-27,-1.07678936385836,-1.07238481513027,-1.0537627185168899,-1.05465348997438,-1.05465348997438,-0.0224727387027664,1.46029022203017,-0.27056518933476803,1.75561984519057,1.1462680089485,-1.51350259783093,-1.12140563949912,-1.06511879515547
2020-01-28,-1.03492607360606,-1.0532741282128701,-1.02314654945953,-1.04059426482852,-1.04059426482852,-0.23217704617739005,1.3965410563120901,-0.27056518933476803,1.75561984519057,1.1462680089485,-1.34485733596789,-1.1215087841320002,-1.06511879515547
2020-01-29,-1.023551870104,-1.0332055972909902,-1.00791984218666,-1.01828633227654,-1.01828633227654,0.46080602748985,1.46268081574459,-0.27056518933476803,1.75561984519057,1.1462680089485,-0.614061201228043,-1.1215087841320002,-1.06511879515547
2020-01-30,-0.933932741582947,-0.938841783653077,-0.925565489330299,-0.9235765658174171,-0.9235765658174171,1.7520617989820302,1.46985259688788,-0.27056518933476803,1.75561984519057,1.1462680089485,0.17295002079948602,-1.1215087841320002,-1.06511879515547
2020-01-31,-0.9219582574260371,-0.9355664637377441,-0.901919346559174,-0.9081241324074191,-0.9081241324074191,0.220837732796697,1.33119816145106,2.5896953836327796,1.75561984519057,1.1462680089485,-0.7827064630910849,-1.12147440258771,-1.06511879515547
2020-02-03,-0.8687364821671809,-0.7298755990488441,-0.83514995958094,-0.7032046924723462,-0.7032046924723462,3.8527697434676003,1.3351824843084399,-0.27056518933476803,1.75561984519057,1.10755646706201,-0.16434050292659802,-1.12140563949912,-1.06511879515547
2020-02-04,-0.538142651821971,-0.447386531003526,-0.574000086016075,-0.533702439376326,-0.533702439376326,5.43227097738272,1.0347645408620199,-0.27056518933476803,1.75561984519057,1.10755646706201,2.42155351230671,-1.1215087841320002,-1.06511879515547
2020-02-05,-0.632453640669903,-0.637427442521433,-0.7853333750143721,-0.77492568345322,-0.77492568345322,3.9899488142452597,1.02679589514726,-0.27056518933476803,1.75561984519057,1.10755646706201,1.97183281400527,-1.1215087841320002,-1.06511879515547
2020-02-06,-0.8272997871437299,-0.7149052803026908,-0.8131974880710191,-0.7523485675551359,-0.7523485675551359,3.0053896260963797,1.14313812258274,-0.27056518933476803,1.75561984519057,1.10755646706201,0.51024054452557,-1.12147440258771,-1.06511879515547
2020-02-07,-0.77891204165932,-0.755196872983863,-0.743170983350451,-0.7537577270145001,-0.7537577270145001,0.37575339014303105,1.12879456029618,-0.27056518933476803,1.75561984519057,1.10755646706201,-0.38920085207731997,-1.1215087841320002,-1.06511879515547
2020-02-10,-0.6691985306576651,-0.677579953586619,-0.706692117981971,-0.7170106142212931,-0.7170106142212931,1.254596068484,1.07699836315024,-0.27056518933476803,1.75561984519057,1.10755646706201,-0.6702762885157241,-1.1215087841320002,-1.06511879515547
2020-02-11,-0.7185025064553859,-0.73393875201135,-0.6975723120711279,-0.7121024749901309,-0.7121024749901309,-0.242664566500642,0.986155802001985,-0.27056518933476803,1.75561984519057,1.10755646706201,-0.838921550378766,-1.12147440258771,-1.06511879515547
2020-02-12,-0.704158320872608,-0.724298430110136,-0.6888272291252739,-0.7233277941684301,-0.7233277941684301,-0.20520913677474,1.0347645408620199,-0.27056518933476803,1.75561984519057,1.10755646706201,-1.0075668122418102,-1.1215087841320002,-1.06511879515547
2020-02-13,-0.761076722932934,-0.680654310029501,-0.73502837220337,-0.665206784319258,-0.665206784319258,1.43900355495913,1.1574816848693101,-0.27056518933476803,1.75561984519057,1.10755646706201,-0.726491375803404,-1.12147440258771,-1.06511879515547
2020-02-14,-0.689387713833288,-0.688425361107572,-0.6527879507621801,-0.671492315195176,-0.671492315195176,0.21788739740905702,1.22123085058739,-0.27056518933476803,1.75561984519057,1.10755646706201,-0.895136637666446,-1.12147440258771,-1.06511879515547
2020-02-18,-0.603480946406698,-0.61576762634234,-0.5764754479473989,-0.579078325498185,-0.579078325498185,0.29717766095189097,1.3033079014494098,-0.27056518933476803,1.75561984519057,1.10755646706201,-0.9513517249541271,-1.1215087841320002,-1.06511879515547
2020-02-19,-0.474099640254552,-0.484789173348279,-0.464661152388731,-0.485635186850779,-0.485635186850779,1.33916466643129,1.3399636717373,-0.27056518933476803,1.75561984519057,1.10755646706201,-0.501631026652682,-1.1215087841320002,-1.06511879515547
2020-02-20,-0.492345717233161,-0.5354317212183161,-0.531560747861819,-0.514149353443663,-0.514149353443663,0.44160579797497207,1.30171417230645,-0.27056518933476803,1.75561984519057,1.10755646706201,-0.6702762885157241,-1.1215087841320002,-1.06511879515547
2020-02-21,-0.500197089942128,-0.533794057398344,-0.49815984650521294,-0.511632049015452,-0.511632049015452,0.0589726526427579,1.4905710757462498,-0.27056518933476803,1.75561984519057,1.10755646706201,-0.9513517249541271,-1.12147440258771,-1.06511879515547
2020-02-24,-0.6075883235616489,-0.61036042201327,-0.593021217513046,-0.618041965715864,-0.618041965715864,0.160090788155087,1.47861810717411,8.31021652956787,1.75561984519057,1.10755646706201,-0.7827064630910849,-1.1215087841320002,-1.06511879515547
2020-02-25,-0.591790840638626,-0.6210203075585989,-0.6503452651293891,-0.67168232044965,-0.67168232044965,0.401914567213123,1.4013222437409498,-0.27056518933476803,1.75561984519057,1.10755646706201,-0.7827064630910849,-1.12088991633469,-1.06511879515547
2020-02-26,-0.696844125772955,-0.6879000180572221,-0.6680798233520661,-0.705104626273696,-0.705104626273696,0.0325464063776826,1.25071483973199,-0.27056518933476803,1.75561984519057,1.10755646706201,-1.0075668122418102,-1.1215087841320002,-1.06511879515547
2020-02-27,-0.779780911118827,-0.8015136543008001,-0.8425108149170122,-0.863112432258898,-0.863112432258898,1.2071141083391699,1.13756007058241,-0.27056518933476803,1.75561984519057,1.10755646706201,-0.726491375803404,-1.12130249486623,-1.06511879515547
2020-02-28,-0.9382296490392679,-0.877601000355855,-0.9361182889490829,-0.880543930064518,-0.880543930064518,1.24019013397404,1.11126353972371,-0.27056518933476803,1.75561984519057,1.10755646706201,-0.501631026652682,-1.12147440258771,-1.06511879515547
2020-03-02,-0.8093854020153141,-0.795457466802221,-0.8137348515510591,-0.760803160164925,-0.760803160164925,0.7366508614866129,0.890532053424873,-0.27056518933476803,1.75561984519057,-1.0738590975331201,1.91561772671759,-1.1208211532461,-1.06371917296027
2020-03-03,-0.661299789196153,-0.6976794292990319,-0.765791157117043,-0.7578107792707219,-0.7578107792707219,1.3807690052960602,0.8204079711349909,-0.27056518933476803,1.75561984519057,-1.0738590975331201,1.8031875521422198,-1.12102744251187,-1.0595203063746501
2020-03-04,-0.72613260382105,-0.760186940609527,-0.7517533036420859,-0.7514937180669742,-0.7514937180669742,0.143587349580474,0.9168285842835792,2.5896953836327796,1.02983287008385,-1.0738590975331201,1.52211211570382,-1.12075239015751,-1.06091992856986
2020-03-05,-0.7896227587773541,-0.7922750276061671,-0.7625992698326101,-0.7910114307690759,-0.7910114307690759,-0.340025634292773,0.8945163762822521,-0.27056518933476803,1.02983287008385,-1.0738590975331201,1.24103667926542,-1.12033981162597,-1.06231955076506
2020-03-06,-0.84297084281092,-0.852140760674011,-0.8176432723312141,-0.824354621831302,-0.824354621831302,-0.13140465309329902,0.864235522566167,-0.27056518933476803,1.02983287008385,-1.0738590975331201,1.52211211570382,-1.11896454985417,-1.06371917296027
2020-03-09,-0.976633322126396,-0.920117242300881,-0.946736262027489,-0.975522879869743,-0.975522879869743,0.37692891439904397,0.8188142419920391,-0.27056518933476803,1.02983287008385,-1.0738590975331201,2.42155351230671,-1.1173486172723,-1.0595203063746501
2020-03-10,-0.89126373230912,-0.9123926315824491,-0.941850711624462,-0.916420368833953,-0.916420368833953,0.206443323034343,0.36539830082223296,-0.27056518933476803,1.02983287008385,-1.0738590975331201,1.91561772671759,-1.11463247527299,-1.05812068417945
2020-03-11,-0.921642363058766,-0.934670432068238,-0.9337081004773811,-0.9339943349574108,-0.9339943349574108,-0.0553874178711289,-0.45298161408355103,-0.27056518933476803,1.02983287008385,-1.0738590975331201,1.4096819411284598,-1.11219138562805,-1.06231955076506
2020-03-12,-1.01533717108529,-1.0259444400418398,-1.0424119430057,-1.0506478400789498,-1.0506478400789498,0.588454131995726,-0.433856864368129,-0.27056518933476803,1.02983287008385,-1.0738590975331201,1.74697246485454,-1.1116412809193201,-1.06231955076506
2020-03-13,-0.993046930579641,-1.0057523230730798,-1.1144740353721498,-1.07270247715025,-1.07270247715025,1.0184655147443,-0.523105696373433,-0.27056518933476803,1.02983287008385,-1.0738590975331201,1.85940263942991,-1.10944086208444,-1.05112257320342
2020-03-16,-1.1913053254661001,-1.17986505639114,-1.21190855292857,-1.23348100178774,-1.23348100178774,0.770591243192085,-0.7964302443896791,-0.27056518933476803,-0.421741080129577,-1.0738590975331201,1.4096819411284598,-1.09321277317718,-1.04832332881301
2020-03-17,-1.2378921263023202,-1.21542913324035,-1.28709743240333,-1.2570238497504098,-1.2570238497504098,1.17454517159904,-0.6984159020981391,-0.27056518933476803,-0.421741080129577,-1.0738590975331201,1.46589702841614,-1.0910123543423,-1.04272484003219
2020-03-18,-1.3184750550976998,-1.31892349081973,-1.3611789086194799,-1.3662360866769698,-1.3662360866769698,1.1505275975840301,-1.03867707411836,-0.27056518933476803,-0.421741080129577,-1.0738590975331201,2.30912333773135,-1.0607909769069601,-1.03292748466576
2020-03-19,-1.3410654635763601,-1.2460958455171398,-1.3482321243251698,-1.26107696533644,-1.26107696533644,1.88918324602166,-1.03947393868984,-0.27056518933476803,-0.421741080129577,-1.0738590975331201,2.02804790129295,-1.01877672977843,-1.00633466295686
2020-03-20,-1.24075147071139,-1.20747279192498,-1.23858375518902,-1.2612511460553,-1.2612511460553,1.6690605667094298,-1.4522497867143702,-0.27056518933476803,-0.421741080129577,-1.0738590975331201,1.46589702841614,-0.955274017465491,-1.06511879515547
2020-03-23,-1.2480182970585,-1.261545066954,-1.26348385193418,-1.2505483690336001,-1.2505483690336001,0.305567677210493,-1.3574229027087399,-0.27056518933476803,-0.421741080129577,-1.0738590975331201,0.9037461555393341,-0.8306753009402719,-0.881768287583621
2020-03-24,-1.17898331248237,-1.15078962164696,-1.16007264965319,-1.13859711793955,-1.13859711793955,1.04784209639702,-1.23231516498701,-0.27056518933476803,-0.421741080129577,-1.0738590975331201,1.12860650469006,-0.7351977524329509,-0.89856375392608
2020-03-25,-1.07163938442546,-1.0838790204300701,-1.09963821414738,-1.08437098623655,-1.08437098623655,0.855090692653721,-1.3757507878526798,-0.27056518933476803,-0.421741080129577,-1.0738590975331201,1.0723914174023799,-0.819329391322909,-0.769798511967222
2020-03-26,-1.06825877047238,-1.07924426944824,-1.09778172323368,-1.10192912782439,-1.10192912782439,0.412309889555512,-1.31598594499199,-0.27056518933476803,-0.421741080129577,-1.0738590975331201,0.6788858063886121,-0.641439281140381,-0.7166128685494331
2020-03-27,-1.1352242768868501,-1.1320805758638601,-1.1274533738258201,-1.12377792718938,-1.12377792718938,0.0661871446453472,-1.22673711298668,-0.27056518933476803,-0.421741080129577,-1.0738590975331201,0.566455631813251,-0.544001984608243,-0.720811735135048
2020-03-30,-1.1269147850718602,-1.14621662892782,-1.13201321978296,-1.1431410078675701,-1.1431410078675701,-0.20802117519108398,-1.3916880792822,-0.27056518933476803,-0.421741080129577,-1.0738590975331201,-0.10812541563891699,-0.49026363087509794,-0.620038937080289
2020-03-31,-1.14114833298298,-1.10556971960282,-1.12261664651923,-1.10851543570405,-1.10851543570405,0.457348603207459,-1.4841243695734099,-0.27056518933476803,-0.421741080129577,-1.0738590975331201,-0.10812541563891699,-0.37903933508064896,-0.13996852412498098
2020-04-01,-1.13680400148293,-1.15038792644038,-1.1582813240565,-1.1757084167061,-1.1757084167061,-0.0518493203554821,-1.73912103244571,2.5896953836327796,-0.421741080129577,-2.14700699935935,0.00430475893644408,-0.262038939844634,0.20713778028585397
2020-04-02,-1.1730908355546001,-1.18080747434801,-1.20501989575552,-1.2185985208113501,-1.2185985208113501,0.6978585610381861,-2.08496025646626,-0.27056518933476803,-0.421741080129577,-2.14700699935935,0.39781036995020896,-0.18966578910357895,0.417081109566601
2020-04-03,-1.12811539377401,-1.14800875406371,-1.1692086756454398,-1.1781624229918701,-1.1781624229918701,-1.07072690193138,-2.07539788160855,2.5896953836327796,-0.421741080129577,-2.14700699935935,0.285380195374847,-0.13066705909329301,0.215535513457084
2020-04-06,-1.12542985327206,-1.13949625622583,-1.1210532570363798,-1.1208014341606,-1.1208014341606,-1.24729295013404,-1.65545025244074,-0.27056518933476803,-0.421741080129577,-2.14700699935935,-0.22055559021427804,-0.248286322126619,0.5388482405494339
2020-04-07,-1.07203434519476,-1.0715196587298,-1.06506467093165,-1.0745548819311899,-1.0745548819311899,-1.17772957357234,-1.3295326427070802,-0.27056518933476803,-0.421741080129577,-2.14700699935935,-0.16434050292659802,-0.0707744089313363,0.813174190809611
2020-04-08,-1.05750069250054,-1.08355459450451,-1.06345245020975,-1.0691876649266199,-1.0691876649266199,-1.2990575064899998,-1.4689839427153701,-0.27056518933476803,-0.421741080129577,-2.14700699935935,-0.0519103283512366,-0.0689865686279943,1.60256110890522
2020-04-09,-1.04503645477805,-1.05579232813325,-1.0247262160220698,-1.03093646129284,-1.03093646129284,-1.2761463082453601,-1.5072334421462101,-0.27056518933476803,-0.421741080129577,-2.14700699935935,-0.22055559021427804,0.0241874164115594,1.6249550640285
2020-04-13,-1.00069292811187,-0.9371114785767591,-0.986586176553472,-0.9075224675727791,-0.9075224675727791,-1.0727252931666,-1.25861169584572,-0.27056518933476803,-0.421741080129577,-2.14700699935935,0.116734933511805,-0.17189053070304403,1.034314497652
2020-04-14,-0.82880045323652,-0.798253775882293,-0.8043546286505111,-0.814206036037409,-0.814206036037409,-0.8859990274727472,-1.65624711701221,-0.27056518933476803,-0.421741080129577,-2.14700699935935,0.39781036995020896,-0.26117940123725797,1.0916990076554
2020-04-15,-0.7608239790036481,-0.780873401765822,-0.7757414279387769,-0.782636079580723,-0.782636079580723,-1.0473339692367198,-1.5359205667193503,-0.27056518933476803,-0.421741080129577,-2.14700699935935,0.45402545723788895,-0.19588884862098002,2.3051714508981203
2020-04-16,-0.8004124238162958,-0.77110955561461,-0.781083029706929,-0.7582857369933249,-0.7582857369933249,-1.1146177507215702,-1.6905122935856798,-0.27056518933476803,-0.421741080129577,-2.14700699935935,0.285380195374847,-0.0849739867251871,5.83221938281467
2020-04-17,-0.712989200712734,-0.747163216039808,-0.714411297064182,-0.744543224213978,-0.744543224213978,-1.2881735348490302,-1.7789642610195,-0.27056518933476803,-0.421741080129577,-2.14700699935935,0.285380195374847,-0.0327484209410239,2.15261263162078
